,results,wind,athlete,birth_year,nationality,race,place,venue,date,rs
26,10.02,-0.3,Kemar BAILEY-COLE,92,JAM,F,7,"Letzigrund, Zürich (SUI)",29.08,1200
27,10.03,+0.8,James DASAOLU,87,GBR,F,2,"Alexander Stadium, Birmingham (GBR)",30.06,1196
28,10.03,+1.7,Churandy MARTINA,84,NED,F,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1196
29,10.03,+0.2,Kim COLLINS,76,SKN,F1,4,"Olympic Stadium, London (GBR)",26.07,1196
30,10.03,+0.6,Jimmy VICAUT,92,FRA,F,6,"Boudewijnstadion, Bruxelles (BEL)",06.09,1196
31,10.04,+1.2,Kim COLLINS,76,SKN,F,4,"Suhaim bin Hamad Stadium, Doha (QAT)",10.05,1193
32,10.04,+0.8,Michael RODGERS,85,USA,F1,4,"Stadio Olimpico, Roma (ITA)",06.06,1193
33,10.05,-1.3,James DASAOLU,87,GBR,H2,1,"Alexander Stadium, Birmingham (GBR)",30.06,1196
34,10.05,+2.0,Nickel ASHMEADE,90,JAM,F,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1189
35,10.05,+2.0,Kemar BAILEY-COLE,92,JAM,F,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1189
36,10.06,+0.8,Kim COLLINS,76,SKN,F,3,"Alexander Stadium, Birmingham (GBR)",30.06,1186
37,10.06,-0.3,Adam GEMILI,93,GBR,F,8,"Letzigrund, Zürich (SUI)",29.08,1187
38,10.07,+0.8,Kim COLLINS,76,SKN,F1,5,"Stadio Olimpico, Roma (ITA)",06.06,1182
39,10.07,+0.8,Michael RODGERS,85,USA,F,4,"Alexander Stadium, Birmingham (GBR)",30.06,1182
40,10.07,-0.4,Michael RODGERS,85,USA,F,4,"Stade Louis II, Monaco (MON)",19.07,1184
41,10.07,-0.3,Walter DIX,86,USA,F,9,"Letzigrund, Zürich (SUI)",29.08,1183
42,10.07,+0.6,Kim COLLINS,76,SKN,F,7,"Boudewijnstadion, Bruxelles (BEL)",06.09,1182
43,10.08,+1.2,Samuel FRANCIS,87,QAT,F,5,"Suhaim bin Hamad Stadium, Doha (QAT)",10.05,1179
44,10.08,+0.8,Rakieem SALAAM,90,USA,F1,6,"Stadio Olimpico, Roma (ITA)",06.06,1179
45,10.08,-0.4,Kim COLLINS,76,SKN,F,5,"Stade Louis II, Monaco (MON)",19.07,1181
46,10.10,+0.8,Jimmy VICAUT,92,FRA,F,5,"Alexander Stadium, Birmingham (GBR)",30.06,1172
47,10.10,-0.4,Kemar BAILEY-COLE,92,JAM,F,6,"Stade Louis II, Monaco (MON)",19.07,1174
48,10.10,+0.2,Dwain CHAMBERS,78,GBR,F1,5,"Olympic Stadium, London (GBR)",26.07,1172
49,10.11,+2.0,Jimmy VICAUT,92,FRA,F,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1169
50,10.13,+0.1,Jaysuma SAIDY NDURE,84,NOR,F2,1,"Stadio Olimpico, Roma (ITA)",06.06,1162
51,10.13,-0.4,Kim COLLINS,76,SKN,H1,1,"Alexander Stadium, Birmingham (GBR)",30.06,1164
52,10.13,-1.3,Michael RODGERS,85,USA,H2,2,"Alexander Stadium, Birmingham (GBR)",30.06,1169
53,10.13,-0.4,Nickel ASHMEADE,90,JAM,F,7,"Stade Louis II, Monaco (MON)",19.07,1164
54,10.14,+1.2,Derrick ATKINS,84,BAH,F,6,"Suhaim bin Hamad Stadium, Doha (QAT)",10.05,1159
55,10.14,+2.0,Richard THOMPSON,85,TTO,F,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1159
56,10.14,+0.2,Rakieem SALAAM,90,USA,F1,6,"Olympic Stadium, London (GBR)",26.07,1159
57,10.15,-0.8,Ryan BAILEY,89,USA,F,1,"Icahn Stadium, New York, NY (USA)",25.05,1159
58,10.15,+0.6,James DASAOLU,87,GBR,F,8,"Boudewijnstadion, Bruxelles (BEL)",06.09,1155
59,10.16,-0.8,Keston BLEDMAN,88,TTO,F,2,"Icahn Stadium, New York, NY (USA)",25.05,1156
60,10.16,+0.3,Adam GEMILI,93,GBR,F2,1,"Olympic Stadium, London (GBR)",26.07,1152
61,10.16,+0.3,Harry AIKINES-ARYEETEY,88,GBR,F2,2,"Olympic Stadium, London (GBR)",26.07,1152
62,10.17,+1.2,Jak Ali HARVEY,89,JAM,F,7,"Suhaim bin Hamad Stadium, Doha (QAT)",10.05,1148
63,10.17,+0.8,James ELLINGTON,85,GBR,F,6,"Alexander Stadium, Birmingham (GBR)",30.06,1148
64,10.17,+0.8,Kimmari ROACH,89,JAM,F,7,"Alexander Stadium, Birmingham (GBR)",30.06,1148
65,10.19,+0.6,Keston BLEDMAN,88,TTO,F,9,"Boudewijnstadion, Bruxelles (BEL)",06.09,1142
66,10.20,-0.1,Nickel ASHMEADE,90,JAM,SF2,1,"Icahn Stadium, New York, NY (USA)",25.05,1138
67,10.20,-0.4,Charles SILMON,91,USA,F,8,"Stade Louis II, Monaco (MON)",19.07,1140
68,10.21,+1.2,Jason YOUNG,91,JAM,F,8,"Suhaim bin Hamad Stadium, Doha (QAT)",10.05,1135
69,10.21,+0.1,Jak Ali HARVEY,89,JAM,F2,2,"Stadio Olimpico, Roma (ITA)",06.06,1135
70,10.21,+0.3,Mark LEWIS-FRANCIS,82,GBR,F2,3,"Olympic Stadium, London (GBR)",26.07,1135
71,10.22,-1.3,Jimmy VICAUT,92,FRA,H2,3,"Alexander Stadium, Birmingham (GBR)",30.06,1139
72,10.23,-0.4,Kimmari ROACH,89,JAM,H1,2,"Alexander Stadium, Birmingham (GBR)",30.06,1130
73,10.23,+0.2,Christophe LEMAITRE,90,FRA,F1,7,"Olympic Stadium, London (GBR)",26.07,1128
74,10.24,-0.8,Nesta CARTER,85,JAM,F,3,"Icahn Stadium, New York, NY (USA)",25.05,1129
75,10.26,-0.4,Nesta CARTER,85,JAM,H1,3,"Alexander Stadium, Birmingham (GBR)",30.06,1120
76,10.26,+0.8,Julian FORTE,93,JAM,F,8,"Alexander Stadium, Birmingham (GBR)",30.06,1118
77,10.27,-1.3,Julian FORTE,93,JAM,H2,4,"Alexander Stadium, Birmingham (GBR)",30.06,1122
78,10.28,-0.1,Ryan BAILEY,89,USA,SF2,2,"Icahn Stadium, New York, NY (USA)",25.05,1112
79,10.29,-0.1,Keston BLEDMAN,88,TTO,SF2,3,"Icahn Stadium, New York, NY (USA)",25.05,1108
80,10.29,-0.1,Nesta CARTER,85,JAM,SF2,4,"Icahn Stadium, New York, NY (USA)",25.05,1108
81,10.29,-0.8,Jak Ali HARVEY,89,JAM,F,4,"Icahn Stadium, New York, NY (USA)",25.05,1112
82,10.29,+0.8,Calesio NEWMAN,86,USA,F1,7,"Stadio Olimpico, Roma (ITA)",06.06,1108
83,10.29,+0.8,Michael TUMI,90,ITA,F1,8,"Stadio Olimpico, Roma (ITA)",06.06,1108
84,10.29,-0.4,James ELLINGTON,85,GBR,H1,4,"Alexander Stadium, Birmingham (GBR)",30.06,1110
85,10.30,+0.1,Kemar HYMAN,89,CAY,F2,3,"Stadio Olimpico, Roma (ITA)",06.06,1105
86,10.30,+0.3,Deji TOBAIS,91,GBR,F2,4,"Olympic Stadium, London (GBR)",26.07,1105
87,10.31,-0.8,Nickel ASHMEADE,90,JAM,F,5,"Icahn Stadium, New York, NY (USA)",25.05,1106
88,10.31,+1.7,Reto Amaru SCHENKEL,88,SUI,F,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1102
89,10.31,+0.3,Josh SWARAY,86,GBR,F2,5,"Olympic Stadium, London (GBR)",26.07,1102
90,10.32,+0.1,James ELLINGTON,85,GBR,F2,4,"Stadio Olimpico, Roma (ITA)",06.06,1099
91,10.32,-0.4,Keston BLEDMAN,88,TTO,H1,5,"Alexander Stadium, Birmingham (GBR)",30.06,1101
92,10.32,-1.3,Calesio NEWMAN,86,USA,H2,5,"Alexander Stadium, Birmingham (GBR)",30.06,1106
93,10.33,-0.8,Kemar BAILEY-COLE,92,JAM,F,6,"Icahn Stadium, New York, NY (USA)",25.05,1099
94,10.33,+0.3,Joel FEARON,88,GBR,F2,6,"Olympic Stadium, London (GBR)",26.07,1095
95,10.34,-1.3,Joel FEARON,88,GBR,H2,6,"Alexander Stadium, Birmingham (GBR)",30.06,1099
96,10.35,+0.1,Keith RICKS,90,USA,F2,5,"Stadio Olimpico, Roma (ITA)",06.06,1089
97,10.35,-1.3,Isiah YOUNG,90,USA,H2,7,"Alexander Stadium, Birmingham (GBR)",30.06,1096
98,10.35,+0.3,Andrew ROBERTSON,90,GBR,F2,7,"Olympic Stadium, London (GBR)",26.07,1089
99,10.37,-0.1,Jak Ali HARVEY,89,JAM,SF2,5,"Icahn Stadium, New York, NY (USA)",25.05,1082
100,10.37,+0.1,Jacques RIPARELLI,83,ITA,F2,6,"Stadio Olimpico, Roma (ITA)",06.06,1082
101,10.37,+0.1,Simone COLLIO,79,ITA,F2,7,"Stadio Olimpico, Roma (ITA)",06.06,1082
102,10.37,-0.4,Mark LEWIS-FRANCIS,82,GBR,H1,6,"Alexander Stadium, Birmingham (GBR)",30.06,1084
103,10.38,-0.4,Gabriel MVUMVURE,88,ZIM,H1,7,"Alexander Stadium, Birmingham (GBR)",30.06,1081
104,10.38,-1.3,Harry AIKINES-ARYEETEY,88,GBR,H2,8,"Alexander Stadium, Birmingham (GBR)",30.06,1086
105,10.39,+0.1,Harry AIKINES-ARYEETEY,88,GBR,F2,8,"Stadio Olimpico, Roma (ITA)",06.06,1076
106,10.40,-0.4,Cameron BURRELL,94,USA,F,1,"Icahn Stadium, New York, NY (USA)",25.05,1074
107,10.40,+0.8,Samuel FRANCIS,87,QAT,F1,9,"Stadio Olimpico, Roma (ITA)",06.06,1072
108,10.41,+0.1,Fabio CERUTTI,85,ITA,F2,9,"Stadio Olimpico, Roma (ITA)",06.06,1069
109,10.41,+1.7,Titus Kafunda MUKHALA,93,ZAM,F,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,1069
110,10.43,+0.3,Greg CACKETT,89,GBR,F2,8,"Olympic Stadium, London (GBR)",26.07,1063
111,10.46,+1.0,Kemar BAILEY-COLE,92,JAM,SF1,1,"Icahn Stadium, New York, NY (USA)",25.05,1053
112,10.50,-0.8,Rakieem SALAAM,90,USA,F,7,"Icahn Stadium, New York, NY (USA)",25.05,1044
113,10.54,-0.1,Justyn WARNER,87,CAN,SF2,6,"Icahn Stadium, New York, NY (USA)",25.05,1027
114,10.55,-0.4,Yoshihide KIRYU,95,JPN,H1,8,"Alexander Stadium, Birmingham (GBR)",30.06,1026
115,10.58,+1.0,Rakieem SALAAM,90,USA,SF1,2,"Icahn Stadium, New York, NY (USA)",25.05,1015
116,10.58,+1.0,Gerald PHIRI,88,ZAM,SF1,3,"Icahn Stadium, New York, NY (USA)",25.05,1015
117,10.58,+1.0,Trell KIMMONS,85,USA,SF1,4,"Icahn Stadium, New York, NY (USA)",25.05,1015
118,10.59,-0.4,Ceolamar WAYS,94,USA,F,2,"Icahn Stadium, New York, NY (USA)",25.05,1013
119,10.60,-0.4,Elijah HALL,94,USA,F,3,"Icahn Stadium, New York, NY (USA)",25.05,1010
120,10.60,-0.8,Justyn WARNER,87,CAN,F,7,"Icahn Stadium, New York, NY (USA)",25.05,1012
121,10.61,+1.0,Daniel BAILEY,86,ANT,SF1,5,"Icahn Stadium, New York, NY (USA)",25.05,1005
122,10.61,-0.4,Kyle FULKS,93,USA,F,4,"Icahn Stadium, New York, NY (USA)",25.05,1007
123,10.61,-0.4,Trayvon BROMELL,95,USA,F,5,"Icahn Stadium, New York, NY (USA)",25.05,1007
124,10.64,-0.1,Jeremy BASCOM,83,GUY,SF2,7,"Icahn Stadium, New York, NY (USA)",25.05,996
125,10.64,+1.7,Yanier BELLO,95,SUI,F,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,996
126,10.65,+1.0,Terrell WILKS,89,USA,SF1,6,"Icahn Stadium, New York, NY (USA)",25.05,993
127,10.66,+1.7,Sugantham SOMASUNDARAM,92,SUI,F,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,990
128,10.68,+1.0,Richard THOMPSON,85,TTO,SF1,7,"Icahn Stadium, New York, NY (USA)",25.05,983
129,10.68,-0.4,Kendal WILLIAMS,95,USA,F,6,"Icahn Stadium, New York, NY (USA)",25.05,985
130,10.71,0.0,Mamoudou-Elimane HANNE,88,FRA,F,1,Paris (FRA),06.07,974
131,10.73,-0.4,Trentavis FRIDAY,95,USA,F,7,"Icahn Stadium, New York, NY (USA)",25.05,970
132,10.74,+1.7,Rolf FONGUÉ,87,SUI,F,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,965
133,10.74,0.0,Katim TOURÉ,87,SEN,F,2,Paris (FRA),06.07,965
134,10.75,+1.7,Steven GUGERLI,85,SUI,F,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,962
135,10.76,-0.4,Kenzo COTTON,96,USA,F,8,"Icahn Stadium, New York, NY (USA)",25.05,961
136,10.80,+1.7,Sylvain CHUARD,96,SUI,F,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",04.07,946
137,10.90,-0.4,LeVonte WHITFIELD,93,USA,F,9,"Icahn Stadium, New York, NY (USA)",25.05,918
138,10.93,0.0,Arnaud GAUTHIER,94,FRA,F,3,Paris (FRA),06.07,907
139,10.95,0.0,Wesley CINQVAL,94,FRA,F,4,Paris (FRA),06.07,901
140,10.96,0.0,Yanis DALLAY,94,COM,F,5,Paris (FRA),06.07,898
141,11.08,0.0,Nicolas CONSTANT,96,FRA,F,6,Paris (FRA),06.07,863
142,11.08,0.0,Maxime VARAISE,94,FRA,F,7,Paris (FRA),06.07,863
143,11.08,+0.8,Quentin TJOEN,96,BEL,F,1,"Boudewijnstadion, Bruxelles (BEL)",06.09,863
144,11.10,0.0,Ahmed BENNIA,90,FRA,F,8,Paris (FRA),06.07,857
145,11.18,+0.8,Clement BRUNIN,96,BEL,F,2,"Boudewijnstadion, Bruxelles (BEL)",06.09,834
146,11.20,+0.8,Tiemen TACK,96,BEL,F,3,"Boudewijnstadion, Bruxelles (BEL)",06.09,828
147,11.24,+0.8,Guillaume SCHEUNDERS,96,BEL,F,4,"Boudewijnstadion, Bruxelles (BEL)",06.09,817
148,11.27,+0.8,Tobias CAPIAU,97,BEL,F,5,"Boudewijnstadion, Bruxelles (BEL)",06.09,808
149,11.30,+0.8,Tyron LEFLOT,97,BEL,F,6,"Boudewijnstadion, Bruxelles (BEL)",06.09,800
150,11.32,+0.8,Maxim MUERMANS,96,BEL,F,7,"Boudewijnstadion, Bruxelles (BEL)",06.09,794
151,11.43,+0.8,Jasper VAN HAUWERMEIREN,96,BEL,F,8,"Boudewijnstadion, Bruxelles (BEL)",06.09,764
